name,city_contact,country_contact,city_creator,country_creator,deliveryPoint_creator,west,east,north,south
3a3ddac9dd7c3893341a9d6a6b88179a.xml,NA,NA,NA,NA,NA,NA,NA,NA,NA
3a4ab70523d152e8fc19ce93f6d4f5b3.xml,NA,NA,NA,NA,NA,NA,NA,NA,NA
3a718231d22874cadd0580d3cb1ad7d4cf0b62e5.xml,NA,NA,NA,NA,NA,NA,NA,NA,NA
3b32b860bb0e793853475f48ff370a17.xml,Corvallis,NA,Corvallis,USA,USDA Forest Service;Pacific NW Research Station;3200 SW Jefferson Way,0.00000000,0.00000000,0.00000000,0.00000000
3b8d3723aa1f7796b10a527804ff1c26.xml,NA,NA,NA,NA,NA,NA,NA,NA,NA
3ba797e3cc2d8cc6715d78048e206688.xml,Woods Hole,USA,NA,NA,NA,-149.612633,-149.612633,68.629961,68.629961
3be5bec15b9d38847388fe9e4b04676f1b69ead6.xml,Santa Barbara,United States,Santa Barbara,USA,"Marine Science Institute,University of California",NA,NA,NA,NA
3ce3c22bd3de03dc39abb9f798265f86ef6d40e4.xml,Albuquerque,USA,Woods Hole,United States of America,Marine Biological Laboratory,-149.612633,-149.612633,68.629961,68.629961
3d0d2d01ff8c5e7ce598b81e259d6b52cd7d8cd7.xml,Albuquerque,USA,Athens,USA,Dept. of Marine Sciences,NA,NA,NA,NA
3d5a44ac0fe0f1b779569fa09b1a5435.xml,NA,NA,NA,NA,NA,NA,NA,NA,NA
3d662b02bf4a0c654d838853d85f7d59.xml,NA,NA,NA,NA,NA,NA,NA,NA,NA
3da9f0dd351b2c7a050415b67abd2703.xml,NA,NA,NA,NA,NA,NA,NA,NA,NA
3dbb97328c7ac6556d43174dd910712244032dcd.xml,Albuquerque,USA,Fort Collins,UNITED STATES,NREL,NA,NA,NA,NA
3dc6c1e8dcc75d0b89780fdf54c07f4f98dd5d4e.xml,North Woodstock,USA,Boston,USA,"18 Tremont Street, Suite 850",NA,NA,NA,NA
3de2d2cfe5a8765a676365c13be4095f.xml,NA,NA,NA,NA,NA,NA,NA,NA,NA
3e0eaf0dba47618c54faa1c66d2ebdbf55201eff.xml,NA,NA,NA,NA,NA,NA,NA,NA,NA
3e1a893e00575c48dfb1e32f95e393f38066256a.xml,Albuquerque,USA,Athens,USA,Dept. of Marine Sciences,NA,NA,NA,NA
3e975888bf5b83dfb1a2fee89a7c19895309d0de.xml,Albuquerque,USA,Woods Hole,United States of America,Marine Biological Laboratory,-149.612633,-149.612633,68.629961,68.629961
3f196a38700350eed24dcf2f48f56a6c.xml,NA,NA,NA,NA,NA,NA,NA,NA,NA
3f2b1b3eed420efc8c24b9f2dc84c780.xml,Fairbanks,USA,Fairbanks,United States,Biology and Wildlife Irving I; North Koyukuk Dr.,-148.321607,-148.31034,64.70138,64.696143
3f39a8f04742b3c981d020ace09783aafeb84fc3.xml,Albuquerque,USA,Woods Hole,United States of America,Marine Biological Laboratory,-149.612633,-149.612633,68.629961,68.629961
3f61b4f570ad53b29dbe88a72304fd76f5d53177.xml,Albuquerque,USA,NA,NA,NA,NA,NA,NA,NA
3fed1c7541b1220d07657cd4bc4727a2.xml,Seattle,USA,Seattle,USA,National Park Service;Pacific West Region;909 First Avenue,NA,NA,NA,NA
402081c69e9509cde867676053be8274.xml,Albuquerque,NA,Albuquerque,United States,"Department of Biology, MSC03-2020",-106.7358,-106.7358,34.3331,34.3331
403835b8269286c354197130f17d6f49d8f41525.xml,Albuquerque,USA,Albuquerque,United States,"Department of Biology, MSC03-2020",NA,NA,NA,NA
40d182783ba6697b2f5be0ca3ff012ae.xml,Woods Hole,USA,NA,NA,NA,-149.612633,-149.612633,68.629961,68.629961
40ea0dbaa361e72ba8b6e905b1a6a27c.xml,Santa Barbara,United States,Santa Barbara,USA,Marine Science Institute,-120.11905,-120.11905,34.46774988,34.46774988
419015f3d64e4066181e9dc430c3eb11c419a40f.xml,Albuquerque,USA,Woods Hole,United States of America,Marine Biological Laboratory,-149.612633,-149.612633,68.629961,68.629961
41ba2856711a3a11fc41a906dc2b8ba3.xml,NA,NA,Carlsbad,USA,5190 El Arbol Dr.,-152.62762,-145.99754,61.12401,58.50127
41ba91a8657d416fd4b7919c62a43f4122b71413.xml,Woods Hole,USA,NA,NA,NA,-149.600895,-149.600895,68.632586,68.632586
41cd0179af51f2985461c0a613efdc0b60bf129e.xml,NA,NA,NA,NA,NA,NA,NA,NA,NA
4263574dd4e880052adcfbd91305b809.xml,NA,NA,NA,NA,NA,NA,NA,NA,NA
426cf173af71571269a0ecae639e8b37.xml,NA,NA,NA,NA,NA,NA,NA,NA,NA
4287565f070c15e3611b310d9e101b00.xml,Woods Hole,USA,Woods Hole,USA,Ecosystems Center,-70.917329,-70.917329,42.749889,42.749889
428dacd382b8791904ea17f10ab263f191b07440.xml,Albuquerque,USA,Madison,United States,680 North Park Street,NA,NA,NA,NA
42b6dc2934a18651bea280f1511a4f90.xml,NA,NA,NA,NA,NA,NA,NA,NA,NA
43561ad081212e47102f14ff40ce57cc.xml,TEMPE,USA,NA,NA,NA,NA,NA,NA,NA
43b40421b17761d12e8fe5609a2d8066bf1f9915.xml,NA,NA,NA,NA,NA,-79.2936,-79.1042,33.357,33.2125
4417e4fcede2fddecc899d8bb3d8886efd4ae662.xml,Albuquerque,USA,Athens,USA,Dept. of Marine Sciences,-81.423900,-81.177400,31.547400,31.525100
451e5bd4fd3a04c79c3b4485cf8aa2c1.xml,NA,NA,NA,NA,NA,NA,NA,NA,NA
45261bd4c9009af7d6bccb87d8f2608d.xml,Athens,USA,Athens,USA,Dept. of Marine Sciences,NA,NA,NA,NA
45be435fbd6828bbdad9b5354e04ee71c7ad175e.xml,Albuquerque,USA,Manhattan,USA,"116 Ackert Hall, Division of Biology, Kansas State University",NA,NA,NA,NA
460649a6c1c84aa0a7b039e4dbe2987561185c12.xml,Albuquerque,USA,Woods Hole,United States of America,Marine Biological Laboratory,-149.612633,-149.612633,68.629961,68.629961
471f6f5733ded1a405a91fde22641907.xml,Canberra,NA,Canberra,NA,Fenner School of Environment and Society,NA,NA,NA,NA
472dd090cf713924a5b90f2100762328.xml,NA,NA,Palmerston,Australia,PO Box 496,131.88766,133.00257,-12.11059,-13.94659
4742d401c7644392df088023935236c3.xml,NA,NA,NA,NA,NA,NA,NA,NA,NA
4814604363b0c1388e0ef68802e7e475.xml,NA,NA,NA,NA,NA,NA,NA,NA,NA
490616c879819dee860f6e2483c36c7b.xml,Darwin,NA,Darwin,NA,NA,131.88766,133.00257,-12.11059,-13.94659
49b79ba3f9a1c81fe6dcd6639ffc40072ee4c320.xml,Albuquerque,USA,Manhattan,USA,"116 Ackert Hall, Division of Biology, Kansas State University",NA,NA,NA,NA
49db064116077305c766b20da101d15c.xml,NA,NA,NA,NA,NA,NA,NA,NA,NA
49e9480960ee60262a004997c1f34772.xml,Washington,United States,NA,NA,NA,NA,NA,NA,NA
49ed7fb314e6f3aa77b3e23c1d4a478a3e4beb68.xml,NA,NA,NA,NA,NA,NA,NA,NA,NA
4a0d1b69c0a5dfef41b43b23995be893.xml,Santa Barbara,United States,Santa Barbara,United States,Santa Barbara Coastal LTER,-120.12150,-120.12150,34.46883,34.46883
4a53ff3ca93e892965688896e8934b26.xml,Miami,USA,Miami,USA,Florida International University,-81.078,-81.078,25.365,25.365
4a9ec9c71d67f544a3ecd35fe9ca3006.xml,NA,NA,NA,NA,NA,NA,NA,NA,NA
4b387b5c52cb67e1529aa8092b2a2eee.xml,NA,NA,NA,NA,NA,NA,NA,NA,NA
4b3ac46171caad4c6d0b16f484bc259a32d51242.xml,Albuquerque,USA,Palisades,USA,Palmer Station Antarctica LTER Office,NA,NA,NA,NA
4b4f3936c954753d6a4f2028b0a3e495.xml,NA,NA,NA,NA,NA,NA,NA,NA,NA
4b8c72446bca58660d11fae2d13c88ab.xml,NA,NA,Palmerston,Australia,PO Box 496,130.68445,130.9701,-13.038,-13.52589
4ba4e79ed4e901b710617b3d124f8213b8be1734.xml,NA,NA,Woods Hole,US,"Marine Biological Lab, 7 MBL Street",NA,NA,NA,NA
4bc179157c914b44b4518fe23a703a17a1285853.xml,NA,NA,La Jolla,USA,"CalCOFI
Scripps Institution of Oceanography
8880 Biological Grade
(235 MESOM Laboratory)",NA,NA,NA,NA
4bf721483e1e67f382cb565367129fbb.xml,NA,NA,NA,NA,NA,NA,NA,NA,NA
4c15d381d7313b703b988099dfb91aa7.xml,NA,NA,NA,NA,NA,NA,NA,NA,NA
4c9b14d2f26f2487845f50df68cb0e3b70263cce.xml,Albuquerque,USA,NA,NA,NA,NA,NA,NA,NA
4cb8da34bb1d7ef5c4993cc6d9950c821655a484.xml,Albuquerque,USA,Corvallis,NA,Forest Ecosystems and Society Department in Forestry,NA,NA,NA,NA
4cde03be6c139a70e0b751f1ee02bfc4664fc582.xml,Santa Barbara,USA,Santa Barbara,USA,Marine Science Institute,-150,-149.67,-17.45,-17.62
4d29b926156b091e49af08a7f93fae09.xml,Santa Cruz,NA,NA,NA,NA,NA,NA,NA,NA
4d52aedf455b0e97132d30c540c04bf414cac893.xml,NA,NA,NA,NA,NA,NA,NA,NA,NA
4d7434f2f02277dbe1b468aae07abf11.xml,NA,NA,Carlsbad,USA,5190 El Arbol Dr.,NA,NA,NA,NA
4dab56b76acd5fd0ce348011b4641046eb64658c.xml,Albuquerque,USA,Corvallis,NA,Forest Ecosystems and Society Department in Forestry,NA,NA,NA,NA
4db7013aaee021542b620edae746d5451325227d.xml,NA,NA,Palisades,USA,Palmer Station Antarctica LTER Office208 Geoscience61 Route 9W - PO Box 1000,NA,NA,NA,NA
4db9e9cac2ba3ad8a5320b8457c0ec23.xml,NA,NA,NA,NA,NA,NA,NA,NA,NA
4e2a5a171e1e12583db3cc1e5558e4ce244fc762.xml,Albuquerque,USA,Woods Hole,United States of America,Marine Biological Laboratory,-149.612633,-149.612633,68.629961,68.629961
4e9ce7fe787bbe6883c34a5fb640a3161d7b1a7e.xml,Albuquerque,USA,Manhattan,USA,"116 Ackert Hall, Division of Biology, Kansas State University",NA,NA,NA,NA
4ed7366d876b70f92945e60ba38f58991a75257d.xml,NA,NA,NA,NA,NA,NA,NA,NA,NA
4f0e11e6d2034c8b4e55feefea6a74c3be22368e.xml,Albuquerque,USA,Fort Collins,UNITED STATES,NREL,NA,NA,NA,NA
4f5b9b5bae62a0160cec4fe88d8ca6e5.xml,Woods Hole,USA,NA,NA,NA,-149.612633,-149.612633,68.629961,68.629961
4f85409979a5c8c8e0f3b2209aded07d.xml,NA,NA,NA,NA,NA,NA,NA,NA,NA
50383a457da2505a6f0fbd6095c16addf045a13e.xml,Albuquerque,USA,Millbrook,USA,Baltimore Ecosystem Study,NA,NA,NA,NA
503beb0d5c97938685325d6070a90df4deb8333d.xml,Albuquerque,USA,Corvallis,NA,Forest Ecosystems and Society Department in Forestry,-122.16815000,-122.16381000,44.22146666,44.21566200
5092e73daff07f8af6216c84bdb119be9fedb2f5.xml,Albuquerque,USA,Athens,USA,Dept. of Marine Sciences,NA,NA,NA,NA
50d7facda8c24f46c3f78c26841a002d13bd9938.xml,NA,NA,NA,NA,NA,NA,NA,NA,NA
50dd5ecbee86ef7c3974ece328d3a1bf.xml,Athens,USA,Athens,USA,Dept. of Marine Sciences,-81.474200,-81.285500,31.336700,31.305300
515cd4373cfa382a163ac2253cd0a212.xml,NA,NA,NA,NA,NA,NA,NA,NA,NA
51bd42976d4e914e4901abd0c94b56c7.xml,NA,NA,NA,NA,NA,NA,NA,NA,NA
51f4c3226988ba64050ce96aead204cf.xml,Santa Barbara,United States,Santa Barbara,United States,Santa Barbara Coastal LTER,-120.12150,-120.12150,34.46883,34.46883
5277c1f758bad936194ea7c92c0e02b5.xml,NA,NA,NA,NA,NA,NA,NA,NA,NA
527d4b8df9de3c69d440fafeec8ad1dd9f99deef.xml,Woods Hole,USA,NA,NA,NA,-149.600895,-149.600895,68.632586,68.632586
53fde0b8aedb29da3c55990b74e3d1cc868a79e3.xml,Albuquerque,USA,Miami,USA,11200 S.W. 8th Street,-80.670,-80.500,25.761,25.545
54859ae0cf15fa9e8befbdb60cbe3622.xml,Miami,USA,Miami,USA,11200 S.W. 8th Street,NA,NA,NA,NA
54ad63b5c4a9df22fae0c673a5a34aa1.xml,Woods Hole,USA,Woods Hole,United States of America,Marine Biological Laboratory,-149.612633,-149.612633,68.629961,68.629961
54b96811bc3208773939844ed01c93d0.xml,Athens,USA,Athens,USA,Dept. of Marine Sciences,-81.338700,-81.260500,31.444500,31.370200
554137435994bdcd77f4215743ab5b46.xml,NA,NA,NA,NA,NA,NA,NA,NA,NA
5546745753ab0c16db49b27aae15b501.xml,Woods Hole,USA,NA,NA,NA,-149.612633,-149.612633,68.629961,68.629961
562f00fc27ae5d4ee3529d1802880694e1e52545.xml,Albuquerque,USA,Athens,USA,Dept. of Marine Sciences,-81.424000,-81.177400,31.547500,31.524900
565db317965405807dc1e83929827d4a030a67f5.xml,Boulder,United States,NA,NA,NA,-105.644724490698,-105.581856592385,40.0627061962304,40.0477252877995
566ead2d55dce88763f5a19874628bda5c392de5.xml,Madison,United States,NA,NA,NA,NA,NA,NA,NA
5680d0eb8e11eb1ac5e6078ee1122490.xml,NA,NA,NA,NA,NA,NA,NA,NA,NA
56a7a95b6458371f348f98564798f4b5848feb9a.xml,Charlottesville,USA,Charlottesville,USA,"Univ. Virginia Dept. of Environmental Sciences, 291 McCormick Road, PO Box 400123",NA,NA,NA,NA
56de7c06dbd3fffea12e82e21496ef38.xml,NA,NA,NA,NA,NA,NA,NA,NA,NA
56eeeaa63e4ee3b5be4ed77d516d06f4.xml,Darwin,NA,Darwin,NA,NA,131.88766,133.00257,-12.11059,-13.94659
57bf908a781b0cae33a386c5327c83e4370426d2.xml,Albuquerque,USA,Athens,USA,Dept. of Marine Sciences,-81.445700,-81.359200,31.368700,31.332900
57bff30d3ba9626400990c5bf3d43c58.xml,NA,NA,NA,NA,NA,NA,NA,NA,NA
58162bc71570bec3b56caccdef3020ba.xml,NA,NA,NA,NA,NA,NA,NA,NA,NA
58177ceece6a23c46c855f70528324d4.xml,NA,NA,NA,NA,NA,NA,NA,NA,NA
583cceb1a91427c06e5523ef97787736.xml,Canberra,NA,Canberra,NA,Fenner School of Environment and Society,NA,NA,NA,NA
58e88323bd97b295132b5e2ed96c8732de99405e.xml,Albuquerque,USA,NA,NA,NA,NA,NA,NA,NA
58ea4d83aadb25d73e6c809fa21bf855.xml,NA,NA,NA,NA,NA,NA,NA,NA,NA
598eeae67768837753ed2e450707830c13343e32.xml,Albuquerque,USA,Burlington,USA,University of Vermont,-149.386685694444,-149.386685694444,68.6374451277778,68.6374451277778
5a7ee66db01be99ac2f7c5b6216b0aa4.xml,NA,NA,NA,NA,NA,NA,NA,NA,NA
5afb32133247afa7ba0481b062a5f0b3.xml,Tempe,USA,NA,NA,NA,NA,NA,NA,NA
5b8bd7b324cd7babf72797bbfa303faa.xml,NA,NA,NA,NA,NA,NA,NA,NA,NA
5be75ab4610a985b4c44950a4f63b88465dc5219.xml,Albuquerque,USA,Athens,USA,Dept. of Marine Sciences,-81.356200,-81.259900,31.450800,31.369700
5beba40814e8e5b3843ca82ec0dc3f27.xml,NA,NA,NA,NA,NA,NA,NA,NA,NA
5ced23758bb8856bc5da9c6f4ef46e4a.xml,South Burlington,United States of America,NA,NA,NA,NA,NA,NA,NA
5cf955a243a9bddf93ec40cbe6e0192e.xml,Santa Cruz,NA,NA,NA,NA,NA,NA,NA,NA
5d404f1905daa79cf0dbaa38b5791865bca150ab.xml,Albuquerque,USA,NA,NA,NA,NA,NA,NA,NA
5d4c85543729a02331a68679d5184c5e.xml,NA,NA,NA,NA,NA,NA,NA,NA,NA
5db9f1dd950cadcb6957e7a9937e71490b01af2e.xml,NA,NA,Manhattan,USA,"116 Ackert Hall, Division of Biology, Kansas State University",NA,NA,NA,NA
5dc68ecf630eb565a978baa08d664095.xml,NA,NA,NA,NA,NA,NA,NA,NA,NA
5e5487a165c8f8a3b8f312a5e15a465ffc7c8180.xml,NA,NA,NA,NA,NA,NA,NA,NA,NA
5ed5884a03366b5ed412f4a4abfc8336.xml,NA,NA,NA,NA,NA,NA,NA,NA,NA
5ee94f380a877f2fc18466c4f6b8c648.xml,NA,NA,NA,NA,NA,NA,NA,NA,NA
5f789f2e4f3235b88b9b57a4a7ab0a43.xml,Albuquerque,USA,Albuquerque,United States of America,New Mexico Natural Heritage Program,NA,NA,NA,NA
607beb2afdd817fd50c2ca7c1505c99a.xml,NA,NA,NA,NA,NA,NA,NA,NA,NA
60b2a6948a2bbb558a3c4592e0339acc.xml,NA,NA,Canberra,NA,"Fenner School of Environment and Society, The           Australian National University",150.590591,150.76929,-35.114116,-35.195078
610c4743e85f3dde80f2bf0664186968a22b1386.xml,Albuquerque,USA,Woods Hole,USA,Ecosystems Center,-70.927963,-70.927963,42.750855,42.750855
61ae92a3e18eb2368564b1a8c2015b6c7fed1cb3.xml,Millbrook,USA,Millbrook,USA,Baltimore Ecosystem Study,NA,NA,NA,NA
61f8b2c1cc88142b8b77dc0074f4370427c77077.xml,NA,NA,NA,NA,NA,NA,NA,NA,NA
620b7b1f49382bad317832e71acfab41.xml,NA,NA,NA,NA,NA,NA,NA,NA,NA
6224e93ca37bd1baa65cc14a4b699601.xml,NA,NA,Palmerston,Australia,PO Box 496,131.88766,133.00257,-12.11059,-13.94659
62693999a5ff996e003d34fed570512d.xml,Sydney,Australia,Sydney,Australia,University of New South Wales,150.84554,150.93563,-34.2008,-34.26344
630a06ee86de1828b77ec4fff12158de7956957c.xml,Albuquerque,USA,Corvallis,NA,Forest Ecosystems and Society Department in Forestry,NA,NA,NA,NA
6404b08751ee681b4464f5f29d38cbcf.xml,NA,NA,NA,NA,NA,NA,NA,NA,NA
640a87b5c731781e482717563d8ec79f.xml,NA,NA,NA,NA,NA,NA,NA,NA,NA
640c9b53e5fd8f994ba119a246cc4ca1086bda7e.xml,Santa Barbara,United States,Santa Barbara,USA,"Marine Science Institute,University of California",NA,NA,NA,NA
6427ebbe6d4527714580c3595c9da07e.xml,NA,NA,NA,NA,NA,NA,NA,NA,NA
6535fe7bd2ad59b3c83328746a65f9ba4d6a5a4a.xml,Albuquerque,USA,Tempe,NA,School of Life Sciences,NA,NA,NA,NA
6536209cffd015283bd56e8b9048f77f.xml,Canberra,NA,Canberra,NA,"Fenner School of Environment and Society, Australian National University",150.590591,150.76929,-35.114116,-35.195078
654da90c8c6d412b9a4e2bb22ef60caa.xml,Tucson,NA,Tucson,USA,National Coordinating Office,-124.36,-52.78,49.25,29.53
654e02081043bb0cfda0ee4b824896e895f3f73d.xml,NA,NA,NA,NA,NA,NA,NA,NA,NA
6560bc3e79755bb8864119cb4c54e8f11a48fd1d.xml,Santa Barbara,United States,Santa Barbara,USA,Marine Science Institute,-119.53990,-119.53990,34.39015,34.39015
65816e916bcbbcbdb10d232d229fce23.xml,Athens,USA,Athens,USA,Dept. of Marine Sciences,NA,NA,NA,NA
65bc89de4b46f6dfc3808431deccaf3631d817b7.xml,Albuquerque,USA,Woods Hole,United States of America,Marine Biological Laboratory,-149.612633,-149.612633,68.629961,68.629961
65cc6d7ad709a8666973e8b985b0fbcc72178d66.xml,Albuquerque,USA,Athens,USA,Dept. of Marine Sciences,-81.299500,-81.173500,31.543300,31.534500
65f8d35359701fea9124406281827f72.xml,Woods Hole,USA,NA,NA,NA,-149.612633,-149.612633,68.629961,68.629961
65fbd49b6dc94f66beaff20bdbdfa0f1d2a3d0d1.xml,Albuquerque,USA,Fort Collins,US,Johnson Hall 107,NA,NA,NA,NA
66952924ee29c3941daa495e39866c08.xml,Santa Barbara,USA,Santa Barbara,USA,Marine Science Institute,NA,NA,NA,NA
66fc33964c9a2a4c2f2a15f8bba84f3adcf867d8.xml,NA,NA,Manhattan,USA,"116 Ackert Hall, Division of Biology, Kansas State University",NA,NA,NA,NA
671aedf134838ac5a3fcc1858a442809813648ba.xml,Albuquerque,USA,NA,NA,NA,-149.612633,-149.612633,68.629961,68.629961
673b2a4c96958749aa485a6e734faeda.xml,NA,NA,NA,NA,NA,NA,NA,NA,NA
67f9905ade0703b3f213deb3aab4d757.xml,NA,NA,NA,NA,NA,NA,NA,NA,NA
681a4f2d260dfc1581bd9b129ef3584d.xml,NA,NA,NA,NA,NA,NA,NA,NA,NA
6822b837c45cb0410e2b5b4109826fce.xml,NA,NA,NA,NA,NA,NA,NA,NA,NA
6863ad07686614cd42cc92ce7b5b8f3f.xml,Corvalis,United States,Corvalis,United States,NA,-76.4281,-76.3700,37.2750,37.2583
68d5f54f0e1bacb41e61f8e17eb6bec08cead759.xml,Albuquerque,USA,Athens,USA,Dept. of Marine Sciences,-81.357200,-81.258500,31.451500,31.369300
68e2e4a31494f5f2ec0172fafc826897d078afe9.xml,Albuquerque,USA,Athens,USA,Dept. of Marine Sciences,-81.423500,-81.174700,31.547000,31.524800
693ba4246f120da35be4ef1ce1e1e23a.xml,NA,NA,NA,NA,NA,NA,NA,NA,NA
69f19b9affde4e3bdf615ffe2f3bc3ea.xml,NA,NA,NA,NA,NA,NA,NA,NA,NA
6a0b7f2fcb491fb9b7083b9fa5defab3.xml,NA,NA,NA,NA,NA,NA,NA,NA,NA
6a1d38358699c5f9995785eb7ecf72a0.xml,NA,NA,"Canberra,",Australia,"Geography Building 48a, Linnaeus way",NA,NA,NA,NA
6ad559e5bdc9f8ef8894edc0826cb4cf4071880e.xml,Albuquerque,USA,La Jolla,USA,"University of California-San Diego
Scripps Institution of Oceanography
9500 Gilman Drive #0218",NA,NA,NA,NA
6aed2c8580c460167fe4f013a0665da9f61f9429.xml,Albuquerque,USA,Ann Arbor,United State of America,University of Michigan,-149.633006,-149.586709,68.641131,68.624027
6af11b1a327eacf5c54144ea5946822f055c9cbe.xml,Albuquerque,USA,NA,NA,NA,NA,NA,NA,NA
6b21b41537abe71c3aee9898122d18f7f03353e6.xml,Charlottsville,US,Charlottsville,US,Department of Environmental Sciences,NA,NA,NA,NA
6b367b0481f1fd832c0ff787f3c29eb0229a90cc.xml,Albuquerque,USA,Athens,USA,Dept. of Marine Sciences,NA,NA,NA,NA
6b7362b09e47eb609c05526d4212a7f661ce6ae2.xml,NA,NA,NA,NA,NA,NA,NA,NA,NA
6bbeced5bf560e9116ce97c3672ae6670741e1d9.xml,Albuquerque,USA,NA,NA,NA,NA,NA,NA,NA
6c3f8609107562f9e14ca37a13a3a21b.xml,NA,NA,NA,NA,NA,NA,NA,NA,NA
6d4e2fe5e74c73f5fb8cf13cf15d6b5e.xml,NA,NA,NA,NA,NA,NA,NA,NA,NA
6d741007a05787ea84c097478ad58e62951363fc.xml,NA,NA,Boulder Junction,United States,10810 County Highway N,NA,NA,NA,NA
6e826ab8f48967f738a36b77f27f6f48.xml,NA,NA,NA,NA,NA,NA,NA,NA,NA
6f36b30e4e7027760a78c07aaca9dc7b2bb6318a.xml,Albuquerque,USA,Manhattan,USA,"116 Ackert Hall, Division of Biology, Kansas State University",NA,NA,NA,NA
6f3ba2605db6c97b2b90105615fa9d69.xml,NA,NA,NA,NA,NA,NA,NA,NA,NA
6f5c21315845c0cb86b08695173fe82f73148c40.xml,Albuquerque,USA,La Jolla,USA,California Current Ecosystem LTER Program Office,NA,NA,NA,NA
6f94425d5a8bc73af123124ca3b16fe52c7b4db9.xml,NA,NA,Palisades,USA,"Palmer Station Antarctica LTER Office
208 Geoscience
61 Route 9W - PO Box 1000",NA,NA,NA,NA
6f9f4149b1e1f29bc44bdab38460d23d.xml,NA,NA,NA,NA,NA,NA,NA,NA,NA
6fbbc5ce471afd84e6b44bf25f30d5a7ed064e50.xml,NA,NA,NA,NA,NA,NA,NA,NA,NA
6fe4e3200f5dc738761388e2fc50445b.xml,NA,NA,King Salmon,USA,PO Box 37,-149.375,-145.5,62.375,59.75
701fc9364bb07dfc00413e2cc45913b4.xml,NA,NA,NA,NA,NA,NA,NA,NA,NA
7096790aade84402173ea06d801deff9.xml,Fairbanks,USA,Fairbanks,United States,Biology and Wildlife Irving I; North Koyukuk Dr.,-148.321607,-148.31034,64.70138,64.696143
70cd9afd4d18a801bd3750843a2cf4593caaa07f.xml,Albuquerque,USA,Athens,USA,Dept. of Marine Sciences,-81.483500,-81.262900,31.368200,31.305600
7110045d99d9571f654d8b58bc9ae3fb293d848c.xml,NA,NA,Madison,United States,680 North Park Street,NA,NA,NA,NA
71a85b535e5c73f7ef9e3d93631f4a4b.xml,NA,NA,Santa Barbara,USA,Marine Science Institute,NA,NA,NA,NA
71f2e6738bf06ef6f4abad442a778b7f41604ef6.xml,Albuquerque,USA,Corvallis,NA,Forest Ecosystems and Society Department in Forestry,NA,NA,NA,NA
72112f20afcb851e257c8251247b1205f52f079e.xml,Albuquerque,USA,New Brunswick,USA,"Coastal Ocean Observation Lab
Institute of Marine and Coastal Sciences School of Environmental and Biological Sciences
Rutgers University",NA,NA,NA,NA
7213d778c442ac846d686311ba4e19ad.xml,Lawrenceville,USA,Lawrenceville,USA,Georgia Gwinnet College,NA,NA,NA,NA
7367b251006ca991b72edde94dc45270.xml,NA,NA,NA,NA,NA,NA,NA,NA,NA
73a6e9e0b97c58e96c9a1bf585fa2531.xml,NA,NA,NA,NA,NA,NA,NA,NA,NA
73b4087a281fb7309a0f2374fe9e09e2.xml,Miami,USA,Miami,USA,11200 S.W. 8th Street,NA,NA,NA,NA
73b484ac171007a155abd1376f5096e9.xml,NA,NA,NA,NA,NA,NA,NA,NA,NA
73b52a0f0c449b8fe76c709272df1990.xml,NA,NA,NA,NA,NA,NA,NA,NA,NA
740ec03c3d6b1804e844758f0d03fcbf41dacc33.xml,Albuquerque,USA,Manhattan,USA,"116 Ackert Hall, Division of Biology, Kansas State University",NA,NA,NA,NA
74618e8a02e9fae8415dd39371e1b04e.xml,Athens,USA,Athens,USA,Dept. of Marine Sciences,NA,NA,NA,NA
7487892a700e53693dfa3168bd0fe8f4.xml,NA,NA,NA,NA,NA,NA,NA,NA,NA
74974dbce865f9cb1423ceeb4e888ccf.xml,NA,NA,NA,NA,NA,NA,NA,NA,NA
74ad1c383cec11a7cf0168e60c6ea27e.xml,NA,NA,NA,NA,NA,NA,NA,NA,NA
75138298ac4aff7ca85d5eba6ff5f723.xml,Santa Cruz,NA,NA,NA,NA,NA,NA,NA,NA
75291701663cc1a4b8966e5d41a9d653.xml,NA,NA,NA,NA,NA,NA,NA,NA,NA
75b1470f255febbfce40dda11c8b11aff4b1da4f.xml,Albuquerque,USA,Millbrook,USA,Baltimore Ecosystem Study,NA,NA,NA,NA
75e0f7ae564c4fa10ec3a9b587ff29fff05e5614.xml,Albuquerque,USA,Manhattan,USA,"116 Ackert Hall, Division of Biology, Kansas State University",NA,NA,NA,NA
75e36954f8e4b577b33a1523b69b28b7.xml,NA,NA,NA,NA,NA,NA,NA,NA,NA
7663d74e41ea707f682df8678d864fdd.xml,NA,NA,NA,NA,NA,NA,NA,NA,NA
76a20151402c55a5dab7da76554cab47.xml,NA,NA,NA,NA,NA,NA,NA,NA,NA
76fe1f00e62edec0a38c8476172b3a8e.xml,NA,NA,NA,NA,NA,NA,NA,NA,NA
77043277d749d901a9b5cdbfe8c11a5f4be8d52a.xml,Albuquerque,USA,Athens,USA,Dept. of Marine Sciences,-81.414700,-81.177500,31.548200,31.525200
775cb9bdae59bc1f9173cad9c51d287c8e4cf502.xml,Albuquerque,USA,Woods Hole,United States of America,Marine Biological Laboratory,-149.612633,-149.612633,68.629961,68.629961
77a95a7378608f234025109a27d7c12d61cf041c.xml,Albuquerque,USA,Corvallis,NA,Forest Ecosystems and Society Department in Forestry,NA,NA,NA,NA
77d50c698b1bf16dfa7310ad1cdd3381579067a6.xml,Albuquerque,USA,NA,NA,NA,NA,NA,NA,NA
